username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
jufi_prolink01,61000.0,2021-05-18,Bukan Jodoh... Jangan Lupa download Uki... #uki #ukiapp #fypシ #jufi_masterteks #jufi_tiktok #tiktokjatim #tiktokprobolinggo #viral #galau #like,6963417799112789250,https://www.tiktok.com/@jufi_prolink01/video/6963417799112789250?lang=en,1409.0,2.0,70.0,23.0,"['uki', 'ukiapp', 'fypシ', 'jufi_masterteks', 'jufi_tiktok', 'tiktokjatim', 'tiktokprobolinggo', 'viral', 'galau', 'like']"
induuut,58100.0,2021-05-18,kalian kesepian gada temen chat an? buruan download apk UKI deh kalian bakal dpt banyak temen chat #uki #ukiapp,6963586795816701185,https://www.tiktok.com/@induuut/video/6963586795816701185?lang=en,1147.0,0.0,118.0,2.0,"['uki', 'ukiapp']"
,,,,,,,,,,
chychy91_,410700.0,2021-05-18,"Ibuku sllu bilang"" Nak,Carilah pria yg keluarganya Menerima mu"" #uki #ukiapp #Chystory",6963449705065942273,https://www.tiktok.com/@chychy91_/video/6963449705065942273?lang=en,4616.0,15.0,501.0,20.0,"['uki', 'ukiapp', 'chystory']"
_ulatbullu_,36200.0,2021-05-18,udh keyen belum ni ? ib : @bellapoarch jgn lupa download apk uki ya 👆 #fyp #viral #beranda #berubah #berubahjadicantik  #transformation #transition,6963401052641037570,https://www.tiktok.com/@_ulatbullu_/video/6963401052641037570?lang=en,97.0,5.0,8.0,1.0,"['fyp', 'viral', 'beranda', 'berubah', 'berubahjadicantik', 'transformation', 'transition']"
ayubiii,358300.0,2021-05-18,seru ya mereka #uki #ukiapp #comedy #funny #fyp #viral #beranda,6963510250016132353,https://www.tiktok.com/@ayubiii/video/6963510250016132353?lang=en,2392.0,2.0,411.0,2.0,"['uki', 'ukiapp', 'comedy', 'funny', 'fyp', 'viral', 'beranda']"
k4rtika78,348400.0,2021-05-18,Sampe nangis anak tetangga gue buat 🤪😜🙏#uki#appuki #voiceeffect,6963443969887980802,https://www.tiktok.com/@k4rtika78/video/6963443969887980802?lang=en,9114.0,0.0,261.0,12.0,"['uki', 'appuki', 'voiceeffect']"
enyatheleh,335600.0,2021-05-18,Yaaa ini mau kasian tapi kesel #uki #ukiapp,6963476822453505281,https://www.tiktok.com/@enyatheleh/video/6963476822453505281?lang=en,29300.0,2.0,3031.0,22.0,"['uki', 'ukiapp']"
jajaqquy,25500.0,2021-05-18,kalian pernah di situasi ini gak?😆kalian yang mau chattingan bareng aku yuk download #uki #ukiapp https://uki.booyah.cc/mobile/ #fyp,6963585649689611522,https://www.tiktok.com/@jajaqquy/video/6963585649689611522?lang=en,104800.0,5.0,934.0,6.0,"['uki', 'ukiapp', 'fyp']"
badzesalam03,203500.0,2021-05-18,yuk pakai aplikasi UKI 😎 #UKI  #UKIAPP #downloaduki #fyp #fypシ #fypシ゚viral #fypdong #masukberanda #trending #endorse #viral #likeforlike #follow,6963554037589478658,https://www.tiktok.com/@badzesalam03/video/6963554037589478658?lang=en,101700.0,1.0,172.0,1.0,"['uki', 'ukiapp', 'downloaduki', 'fyp', 'fypシ', 'fypシ゚viral', 'fypdong', 'masukberanda', 'trending', 'endorse', 'viral', 'likeforlike', 'follow']"
iam.van,27900.0,2021-05-18,Yuk download uki😊 #uki #ukiapp,6963477268211535106,https://www.tiktok.com/@iam.van/video/6963477268211535106?lang=en,153.0,0.0,29.0,1.0,"['uki', 'ukiapp']"
binti.2,177200.0,2021-05-18,mohon maaf lahir dan batin #ukiapp #uki #foryoupage,6963442589693398273,https://www.tiktok.com/@binti.2/video/6963442589693398273?lang=en,1728.0,0.0,105.0,3.0,"['ukiapp', 'uki', 'foryoupage']"
man_94,20000.0,2021-05-18,yuk download  #uki  temukan aku di sana ya😁 dptkan teman baru juga cuma di #ukiapp #fyp #berandatiktokterbaru2021,6963542300580465921,https://www.tiktok.com/@man_94/video/6963542300580465921?lang=en,100600.0,55.0,428.0,21.0,"['uki', 'ukiapp', 'fyp', 'berandatiktokterbaru2021']"
ariefjamalludin,18400.0,2021-05-18,yuk pastikan kalian sdh download app uki dan temukan lebih banyak teman #uki #ukiapp @ayinelfaza @berlianams99 @withlovejulie,6963591800091151618,https://www.tiktok.com/@ariefjamalludin/video/6963591800091151618?lang=en,256.0,0.0,32.0,11.0,"['uki', 'ukiapp']"
ruby.ophelia,20500.0,2021-05-18,Gmn kalau perjodohannya sesuai dgn harapan kamu? Kalau bukan pasti bakal nyesel! Kecuali kamu download #ukiapp kayak akuuu #uki #fyp,6963414554382585090,https://www.tiktok.com/@ruby.ophelia/video/6963414554382585090?lang=en,110200.0,76.0,1324.0,1.0,"['ukiapp', 'uki', 'fyp']"
dhesito,128200.0,2021-05-18,ayo temukan teman baru di app UKI #uki #ukiapp #cahjeporo #comedycentral,6963455950544030977,https://www.tiktok.com/@dhesito/video/6963455950544030977?lang=en,412.0,1.0,53.0,12.0,"['uki', 'ukiapp', 'cahjeporo', 'comedycentral']"
menggambar.chanel,121000.0,2021-05-18,"menggambar dari kata part1,hayu download uki.#fypシ #creative #drawing #uki #ukiapp",6963474575862533377,https://www.tiktok.com/@menggambar.chanel/video/6963474575862533377?lang=en,895.0,2.0,104.0,20.0,"['fypシ', 'creative', 'drawing', 'uki', 'ukiapp']"
dedesaputra140,117600.0,2021-05-18,istri muda // yuk download ukiapp https://uki.booyah.cc/mobile/ #fypシ #uki #ukiapp #xizbca #beranda #viral #xizbca #fyp,6963447557653679361,https://www.tiktok.com/@dedesaputra140/video/6963447557653679361?lang=en,251.0,1.0,10.0,3.0,"['fypシ', 'uki', 'ukiapp', 'xizbca', 'beranda', 'viral', 'fyp']"
biezhouan,121000.0,2021-05-18,pura2 ga tau aja ya kan wkwk #uki #ukiapp #fyp #fypdong #fypgakni,6963496498067721474,https://www.tiktok.com/@biezhouan/video/6963496498067721474?lang=en,106400.0,7.0,521.0,11.0,"['uki', 'ukiapp', 'fyp', 'fypdong', 'fypgakni']"
niken_zulia,112500.0,2021-05-18,tidak masalah #uki #ukiapp #voiceeffects,6963433503786536194,https://www.tiktok.com/@niken_zulia/video/6963433503786536194?lang=en,847.0,2.0,148.0,6.0,"['uki', 'ukiapp', 'voiceeffects']"
amaliayun,12100.0,2021-05-18,Yuk jalin silaturahmi di uki app....download uki app ya....kita ketemu di sana #uki#ukiapp https://uki.booyah.cc/mobile/,6963506823357910273,https://www.tiktok.com/@amaliayun/video/6963506823357910273?lang=en,1098.0,0.0,148.0,1.0,"['uki', 'ukiapp']"
yola_erlianda,106600.0,2021-05-18,"udah siap nikah ,tapi susah dapet jodoh?sini aku kasih solusinya #ukiapp #uki #fyp",6963557623291514114,https://www.tiktok.com/@yola_erlianda/video/6963557623291514114?lang=en,101300.0,0.0,473.0,9.0,"['ukiapp', 'uki', 'fyp']"
anisaam27,107600.0,2021-05-18,"Mari download uki dan temukan aku disana, mari bertemannn😍 #uki #ukiapp",6963597024998526209,https://www.tiktok.com/@anisaam27/video/6963597024998526209?lang=en,467.0,0.0,20.0,0.0,"['uki', 'ukiapp']"
dhea_8222,10900.0,2021-05-18,yuk buruan download apk uki sekarang juga!! #uki #ukiapp #fyp,6963519286891662594,https://www.tiktok.com/@dhea_8222/video/6963519286891662594?lang=en,86.0,0.0,14.0,1.0,"['uki', 'ukiapp', 'fyp']"
refli_galaxsy,13100.0,2021-05-18,Lanjut... #fyp #uki #ukiapp #lanjut https://uki.booyah.cc/mobile/,6963457348450929922,https://www.tiktok.com/@refli_galaxsy/video/6963457348450929922?lang=en,1547.0,0.0,126.0,2.0,"['fyp', 'uki', 'ukiapp', 'lanjut']"
keluarga.bocor,569200.0,2021-05-18,Tag temen kamu yg tukang nitip! #fyp #keluargabocor #nitip #komedi,6963321639429819650,https://www.tiktok.com/@keluarga.bocor/video/6963321639429819650?lang=en,44500.0,6.0,1071.0,4.0,"['fyp', 'keluargabocor', 'nitip', 'komedi']"
allecancer,334600.0,2021-05-18,ayoo download aplikasi UKI..dan temukan banyak teman baru disana #uki #appuki,6963498530484915458,https://www.tiktok.com/@allecancer/video/6963498530484915458?lang=en,1388.0,0.0,86.0,14.0,"['uki', 'appuki']"
queenhamka,333000.0,2021-05-18,Pura2 habis biar nggak diminta😂yg mau dapat teman baru yuk download apk Uki sekarang juga dan temukan aku disana#uki #ukiapp #fypシ #humor #komedi,6963580139678485762,https://www.tiktok.com/@queenhamka/video/6963580139678485762?lang=en,102500.0,2.0,43.0,1.0,"['uki', 'ukiapp', 'fypシ', 'humor', 'komedi']"
rudyhariyantoa,322600.0,2021-05-18,Anak baik vs Anak Dakjal : Jawaban interogasi ijin keluar rumah.. (mau tau kakek kl marah.hahaha) #ijinkeluarrumah #anakbaik #anakdakjal #uki #ukiapp,6963591010727283970,https://www.tiktok.com/@rudyhariyantoa/video/6963591010727283970?lang=en,30400.0,0.0,862.0,11.0,"['ijinkeluarrumah', 'anakbaik', 'uki', 'ukiapp']"
akun_bobrok,203100.0,2021-05-18,Tetep hati” saat di jalan #uki #ukiapp,6963467780230270209,https://www.tiktok.com/@akun_bobrok/video/6963467780230270209?lang=en,4176.0,3.0,93.0,3.0,"['uki', 'ukiapp']"
sopian_sopan,145400.0,2021-05-18,fyp gk klo bkin kek gini? #uki #ukiapp #fyp,6963550667893935362,https://www.tiktok.com/@sopian_sopan/video/6963550667893935362?lang=en,11200.0,18.0,107.0,14.0,"['uki', 'ukiapp', 'fyp']"
agsa22,165100.0,2021-05-18,Cari pasangan .... dan temukan pasangan km di #uki #ukiapp #drama,6963575239334776065,https://www.tiktok.com/@agsa22/video/6963575239334776065?lang=en,106500.0,0.0,1486.0,7.0,"['uki', 'ukiapp', 'drama']"
riskeu7134,135100.0,2021-05-18,"jangan lupa download UKI,dan temukan aku disana🤗🤗#UKI #UKIAPP",6963452278720236801,https://www.tiktok.com/@riskeu7134/video/6963452278720236801?lang=en,1498.0,0.0,117.0,17.0,"['uki', 'ukiapp']"
sammypwk,115900.0,2021-05-18,Gausah Halu Halu deh mending Download UKI aja yuk temukan aku disana 🤗 #uki #ukiapp #ukiappdownload #temenanyukk #haluuu #bismilahfyp #harusfyppppp,6963491069292055809,https://www.tiktok.com/@sammypwk/video/6963491069292055809?lang=en,1699.0,2.0,71.0,15.0,"['uki', 'ukiapp', 'ukiappdownload', 'temenanyukk', 'haluuu', 'bismilahfyp', 'harusfyppppp']"
queenzhy13,120400.0,2021-05-18,Yang namanya Bram Tolong hadir😂Mau dapat banyak teman?yuk download apk Uki sekarang juga dan temukan aku disana🤗#uki #ukiapp #komedy #fypシ #fyp,6963582580650265858,https://www.tiktok.com/@queenzhy13/video/6963582580650265858?lang=en,104400.0,2.0,49.0,1.0,"['uki', 'ukiapp', 'komedy', 'fypシ', 'fyp']"
kevin_budiono,105100.0,2021-05-18,lantas ? kenapa masi berharap pada orang yang sudah terikat janji 😁 #uki #ukiapp #fyp #lantas #galau,6963568100277062914,https://www.tiktok.com/@kevin_budiono/video/6963568100277062914?lang=en,105800.0,3.0,893.0,1.0,"['uki', 'ukiapp', 'fyp', 'lantas', 'galau']"
