username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
leca_infinesse,1035.0,2021-05-18,macam2 salam check...yuk kita nambah pertemanan dengan aplikasi uki. download sekarang. https://uki.booyah.cc/mobile/#Uki #ukiapp,6963655382220803329,https://www.tiktok.com/@leca_infinesse/video/6963655382220803329?lang=en,1496.0,0.0,19.0,16.0,"['uki', 'ukiapp']"
evaaryani31,1645.0,2021-05-18,type salaman sesuai negara check. download aplikasi UKI ya. https://uki.booyah.cc/mobile/ #ukiapp #uki #viral,6963658187631283458,https://www.tiktok.com/@evaaryani31/video/6963658187631283458?lang=en,100500.0,9.0,4.0,0.0,"['ukiapp', 'uki', 'viral']"
thenjuvi,5558.0,2021-05-18,jangan salah sapa ya 🙈 https://uki.booyah.cc/mobile/ #uki #ukiapp #viral #tiktok #fyp #comedy  #trending #MySpotlessSkinStory #InfinixMLBBAntiLagLag,6963658736695053570,https://www.tiktok.com/@thenjuvi/video/6963658736695053570?lang=en,1189.0,0.0,18.0,10.0,"['uki', 'ukiapp', 'viral', 'tiktok', 'fyp', 'comedy', 'trending', 'MySpotlessSkinStory', 'InfinixMLBBAntiLagLag']"
nobodybutqueen_,83.0,2021-05-18,which one r u? #uki #ukiapp https://uki.booyah.cc/mobile/ #jokesbapackbapack #samasamabelajar #tiktoktainment,6963662407981862145,https://www.tiktok.com/@nobodybutqueen_/video/6963662407981862145?lang=en,308.0,0.0,13.0,0.0,"['uki', 'ukiapp', 'jokesbapackbapack', 'samasamabelajar', 'tiktoktainment']"
amelia.husnaa,2239.0,2021-05-18,Kita ketemu di UKI yukkk... Download yaaa! #uki #UKIAPP #foryou #fyp,6963662101000768769,https://www.tiktok.com/@amelia.husnaa/video/6963662101000768769?lang=en,81200.0,0.0,19.0,2.0,"['uki', 'ukiapp', 'foryou', 'fyp']"
allando_official,28600.0,2021-05-18,"Download aplikasi  UKI sekarang jg , dan temukan pasangan mu di sana #uki #appuki #https://uki.booyah.cc/mobile/",6963675274575629570,https://www.tiktok.com/@allando_official/video/6963675274575629570?lang=en,21100.0,0.0,17.0,9.0,"['uki', 'appuki', 'https']"
jsttantii,127.0,2021-05-19,yu download uki dn temuin aku disana😀 #UKI #UKIAPP #fypシ,6963676405360053506,https://www.tiktok.com/@jsttantii/video/6963676405360053506?lang=en,50.0,0.0,6.0,0.0,"['uki', 'ukiapp', 'fypシ']"
firzaisnaini,68300.0,2021-05-19,spill negara yang kalian suka kalau lagi sapaan?dowload UKI disini https://uki.booyah.cc/mobile/ #uki #ukiapp,6963683237071686913,https://www.tiktok.com/@firzaisnaini/video/6963683237071686913?lang=en,332.0,0.0,2.0,0.0,"['uki', 'ukiapp']"
rickysyaputra14,4051.0,2021-05-19,"Kalo kalian suka cara berkenalan yang mana? Yok download Aplikasi UKI, temukan jodohmu disana😍 #uki #ukiapp https://uki.booyah.cc/mobile/",6963688387387608322,https://www.tiktok.com/@rickysyaputra14/video/6963688387387608322?lang=en,102200.0,59.0,118.0,3.0,"['uki', 'ukiapp']"
noiscawinasonya,16700.0,2021-05-18,tipe tipe orang menyapa cheeeekkk... #UKI #ukiapp https://uki.booyah.cc/mobile/,6963513410491354369,https://www.tiktok.com/@noiscawinasonya/video/6963513410491354369?lang=en,102100.0,0.0,468.0,0.0,"['uki', 'ukiapp']"
jannah.silvia,1370.0,2021-05-19,tipe orang menyapa check https://uki.booyah.cc/mobile/#UKI #UKIAPP #fyp,6963714278884953345,https://www.tiktok.com/@jannah.silvia/video/6963714278884953345?lang=en,105600.0,1.0,37.0,0.0,"['uki', 'ukiapp', 'fyp']"
syafanakurnia.01,14.0,2021-05-19,Ini dia tipe2 salaman dari beberapa negara😊🙏🏻https://uki.booyah.cc/mobile/ #uki  #ukiapp  #fypシ,6963753489272999169,https://www.tiktok.com/@syafanakurnia.01/video/6963753489272999169?lang=en,12.0,0.0,3.0,0.0,"['uki', 'ukiapp', 'fypシ']"
dikirakira.1,24800.0,2021-05-18,"yuk Download aplikasi uki sekarang, siapa tau ketemu jodoh di sana #Uki #Ukiapp https://uki.booyah.cc/mobile/",6963657341938060546,https://www.tiktok.com/@dikirakira.1/video/6963657341938060546?lang=en,10700.0,0.0,46.0,21.0,"['uki', 'ukiapp']"
ginanjarkurnia138,7.0,2021-05-19,indahnya perbedaan...  yuk download #uki #ukiapp https://uki.booyah.cc/mobile/,6963713832531365121,https://www.tiktok.com/@ginanjarkurnia138/video/6963713832531365121?lang=en,132.0,0.0,5.0,0.0,"['uki', 'ukiapp']"
