username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
nrhayaaa_,25200.0,2021-05-19,Jangan mau di ghosting #fypシ #twitchstreamer #foryou #fyp #whattoplay #ukiapp #uki #valorant #valorantclip,6963827668378864898,https://www.tiktok.com/@nrhayaaa_/video/6963827668378864898?lang=en,227.0,0.0,9.0,0.0,"['fypシ', 'twitchstreamer', 'foryou', 'fyp', 'whattoplay', 'ukiapp', 'uki', 'valorant', 'valorantclip']"
yusufanshori,175.0,2021-05-19,cosplay voice tiktok 😂 #UKI #ukiapp https://uki.booyah.cc/mobile/ buruan download aplikasi UKI sekarang,6963824180617858305,https://www.tiktok.com/@yusufanshori/video/6963824180617858305?lang=en,1026.0,0.0,4.0,1.0,"['uki', 'ukiapp']"
enoyaprilia,10.0,2021-05-19,udah pernah cobain tiramisu belum? yuk cobain dan jangan lupa download aplikasi uki sekarang ya guys  https://uki.booyah.cc/mobile/ #Uki #ukiapp,6963835114572745985,https://www.tiktok.com/@enoyaprilia/video/6963835114572745985?lang=en,1008.0,0.0,5.0,1.0,"['uki', 'ukiapp']"
patriciavicka,3479.0,2021-05-19,Kalau cita2mu apa? Download #uki #ukiapp sekarang di https://uki.booyah.cc/mobile/ #fyp #foryoupage #belumtaudia #berbagi,6963804880523808002,https://www.tiktok.com/@patriciavicka/video/6963804880523808002?lang=en,1035.0,0.0,5.0,2.0,"['uki', 'ukiapp', 'fyp', 'foryoupage', 'belumtaudia', 'berbagi']"
bschristyxty,3480.0,2021-05-19,bener ga sih???? kasih masukkan dong... #uki #ukiapp Yuk download uki Dan ketemu disana,6963839635457936641,https://www.tiktok.com/@bschristyxty/video/6963839635457936641?lang=en,1108.0,0.0,0.0,2.0,"['uki', 'ukiapp']"
mersy2406,164.0,2021-05-18,Kalian tipe yg mana??? #ff #uki#appuki,6963616125011758337,https://www.tiktok.com/@mersy2406/video/6963616125011758337?lang=en,462.0,0.0,29.0,3.0,"['ff', 'uki', 'appuki']"
parligita,2785.0,2021-05-18,"Sapa dan bagikan energi positifmu 😍, yuk ketemu teman di UKI, klik ini bebs https://uki.booyah.cc/mobile/#uki #ukiapp",6963613970787732737,https://www.tiktok.com/@parligita/video/6963613970787732737?lang=en,1039.0,7.0,18.0,0.0,"['uki', 'ukiapp']"
ericko.pc,11.0,2021-05-19,Yuk download UKI sekarang.... https://uki.booyah.cc/mobile/ #uki #ukiapp #viral #trending #fyp #beranda #hits,6963822021255892226,https://www.tiktok.com/@ericko.pc/video/6963822021255892226?lang=en,38.0,0.0,2.0,0.0,"['uki', 'ukiapp', 'viral', 'trending', 'fyp', 'beranda', 'hits']"
mariapauzi7,1585.0,2021-05-19,Jujur sih belum pernah cipika #uki #ukiapp #fyp,6963813657700584705,https://www.tiktok.com/@mariapauzi7/video/6963813657700584705?lang=en,16.0,0.0,5.0,1.0,"['uki', 'ukiapp', 'fyp']"
puri1mhmd_,789.0,2021-05-19,Menyapa Adalah etika yang harus di lakukan oleh setiap orang. yuk download uki https://uki.booyah.cc/mobile/ #uki #ukiapp #fypシ,6963812525884411138,https://www.tiktok.com/@puri1mhmd_/video/6963812525884411138?lang=en,1288.0,0.0,11.0,0.0,"['uki', 'ukiapp', 'fypシ']"
