username,followers,createTime,videoDesc,videoID,videoLink,nViews,nShare,nLikes,nComment,hashtag
diannur1176,1182,2021-06-12,jangan lupa donwload uki sekarang #fyp #uki #ukiapp #ukiappdownload #fypfypfyp #fypgaknihh #fypdong,6972945453587369218,https://www.tiktok.com/@diannur1176/video/6972945453587369218?lang=en,1120,1,310,1,"['fyp', 'uki', 'ukiapp', 'ukiappdownload', 'fypfypfyp', 'fypgaknihh', 'fypdong']"
advin666,2162,2021-06-12,Kencan tapi gak buta di uki aja #uki #ukiapp,6972922105096604929,https://www.tiktok.com/@advin666/video/6972922105096604929?lang=en,1218,2,169,3,"['uki', 'ukiapp']"
dennyracmattullah,128000,2021-06-12,"kapan kalian saling mengenal? Kalau belum cobain aja langsung download, dijamin seruuu💜 https://uki.booyah.cc/mobile/ #uki #ukiapp #fyp",6972828806906170625,https://www.tiktok.com/@dennyracmattullah/video/6972828806906170625?lang=en,111400,29,570,57,"['uki', 'ukiapp', 'fyp']"
jajaqquy,25600,2021-06-12,kesel hari gini masi jomblo? yuk download #uki #ukiapp http://uki.booyah.cc/mobile/ dan temukan pasangan rahasiamu😍,6972950893318655233,https://www.tiktok.com/@jajaqquy/video/6972950893318655233?lang=en,105000,63,368,2,"['uki', 'ukiapp']"
zcarmels,22600,2021-06-12,kalian udah coba kasih tau rekan kalian blm ? https://uki.booyah.cc/mobile/ #Uki #Ukiapp,6972946264447143170,https://www.tiktok.com/@zcarmels/video/6972946264447143170?lang=en,108000,65,517,2,"['uki', 'ukiapp']"
zcarmels,22600,2021-06-12,coba apa yg harus saya lakukan? https://uki.booyah.cc/mobile/ #Uki #Ukiapp,6972945397551500546,https://www.tiktok.com/@zcarmels/video/6972945397551500546?lang=en,110000,205,269,2,"['uki', 'ukiapp']"
ayurahayyy,968,2021-06-12,Tonton terus ya guysss #uki #ukiapp #fyp,6972938545694575873,https://www.tiktok.com/@ayurahayyy/video/6972938545694575873?lang=en,1158,1,219,1,"['uki', 'ukiapp', 'fyp']"
badzesalam03,203500,2021-06-12,"EDISI GALAU, ANTARA GADIS atau JANDA Pilihan Orang tua ku 😌 untung ada aplikasi UKI #uki #ukiapp #download #viral #fypシ #fyp #trending",6972896552612334850,https://www.tiktok.com/@badzesalam03/video/6972896552612334850?lang=en,102400,408,393,33,"['uki', 'ukiapp', 'download', 'viral', 'fypシ', 'fyp', 'trending']"
cewek.mancung,5538,2021-06-12,penasaran kan kelanjutan selanjutnya yuk download UKI #uki #ukiapp #fypシ #fyp #magicfood,6972902520226073858,https://www.tiktok.com/@cewek.mancung/video/6972902520226073858?lang=en,104900,0,86,2,"['uki', 'ukiapp', 'fypシ', 'fyp', 'magicfood']"
mimi_xaa,29200,2021-06-12,Akhirnya dapat restu dari kedua orang tuaku karna uki https://uki.booyah.cc/mobile/ #uki #ukiapp,6972860401662872833,https://www.tiktok.com/@mimi_xaa/video/6972860401662872833?lang=en,136300,2,337,2,"['uki', 'ukiapp']"
arcelia_doreen,3423,2021-06-12,akhirnya disetujui.. Yuk Download UKI.. #uki #ukiapp #ukiapk #foryou #fyp,6972887005244034306,https://www.tiktok.com/@arcelia_doreen/video/6972887005244034306?lang=en,102700,200,123,2,"['uki', 'ukiapp', 'ukiapk', 'foryou', 'fyp']"
jinani01,12000,2021-06-12,Temukan cinta rahasia kamu dan berbahagialah.. download #UKI #ukiapp https://uki.booyah.cc/mobile/#BounceBackID #fyp,6972819303456427265,https://www.tiktok.com/@jinani01/video/6972819303456427265?lang=en,100600,0,261,28,"['uki', 'ukiapp', 'BounceBackID', 'fyp']"
jinani01,12000,2021-06-12,akhirnya restu pun di dapatkan  .. yuk download #ukiapp #UKI   dan temukan jg cintamu https://uki.booyah.cc/mobile/#BounceBackID #fyp,6972881710513949954,https://www.tiktok.com/@jinani01/video/6972881710513949954?lang=en,2446,0,156,29,"['ukiapp', 'uki', 'BounceBackID', 'fyp']"
mimi_xaa,29200,2021-06-12,wah sepupuku langsung gas donload uki nih saatnya giliran mu ya https://uki.booyah.cc/mobile/ #uki #ukiapp,6972861839092763905,https://www.tiktok.com/@mimi_xaa/video/6972861839092763905?lang=en,105600,4,269,2,"['uki', 'ukiapp']"
anhytaviaintan03,1447,2021-06-12,kalau Kalian Gmna Nih ?? Yuk buruan Download Apk UKI Skrg Yg Pastinya Akan Bertemu Aku Dsana Nntinya🥰🥰 #uki #ukiapk #ukidownloadapp,6972902840893181185,https://www.tiktok.com/@anhytaviaintan03/video/6972902840893181185?lang=en,1141,0,128,0,"['uki', 'ukiapk', 'ukidownloadapp']"
yola_erlianda,106600,2021-06-12,download UKI temukan jodoh yang baik disana.. #uki #ukiapp #fyp,6972882075854687489,https://www.tiktok.com/@yola_erlianda/video/6972882075854687489?lang=en,140300,0,653,11,"['uki', 'ukiapp', 'fyp']"
arcelia_doreen,3423,2021-06-12,Kalian juga bisa loh dapet pasangan di UKI.. #uki #ukiapp #ukiapk #foryou #fyp,6972887850119417089,https://www.tiktok.com/@arcelia_doreen/video/6972887850119417089?lang=en,103600,221,136,2,"['uki', 'ukiapp', 'ukiapk', 'foryou', 'fyp']"
amaliaa_74,1171,2021-06-12,Yuk temukan pasangan baru di UKI🥰 #uki #ukiapp,6972879939427421442,https://www.tiktok.com/@amaliaa_74/video/6972879939427421442?lang=en,1110,2,131,1,"['uki', 'ukiapp']"
yola_erlianda,106600,2021-06-12,download UKI dan temukan teman kencan yg baik disana .. #fyp #ukiapp #uki,6972883111495355650,https://www.tiktok.com/@yola_erlianda/video/6972883111495355650?lang=en,101600,1,285,10,"['fyp', 'ukiapp', 'uki']"
fahcrulmax,669,2021-06-12,"Gimana sih kelanjutan dari drama ini, follow biar engk ketinggalan part selanjutnya #uki #ukiapp",6972846439269567746,https://www.tiktok.com/@fahcrulmax/video/6972846439269567746?lang=en,5,0,0,1,"['uki', 'ukiapp']"
cumiya_,1657,2021-06-12,😢 #uki #ukiapp #fyp #foryoupage #fypシ,6972894122994650369,https://www.tiktok.com/@cumiya_/video/6972894122994650369?lang=en,21100,18,40,45,"['uki', 'ukiapp', 'fyp', 'foryoupage', 'fypシ']"
caramelmoccacino1,758,2021-06-06,"Akhirnya doi kembali, yeeeee Yuk download aplikasi UKI dan temukan banyak teman #uki #ukiapp #ukiappdownload",6970579871537859842,https://www.tiktok.com/@caramelmoccacino1/video/6970579871537859842?lang=en,1237,0,143,3,"['uki', 'ukiapp', 'ukiappdownload']"
caramelmoccacino1,758,2021-06-07,"Gakboleh galau! Kan ada aplikasi UKI, yuk download aplikasi UKI #uki #ukiapp #ukiappdownload",6970952392682605825,https://www.tiktok.com/@caramelmoccacino1/video/6970952392682605825?lang=en,1316,0,184,1,"['uki', 'ukiapp', 'ukiappdownload']"
caramelmoccacino1,758,2021-06-07,Ternyata orang yang selama ini dekat denganku adalah. . . Yuk download aplikasi UKI #uki #ukiapp #ukiappdownload,6970950079020666113,https://www.tiktok.com/@caramelmoccacino1/video/6970950079020666113?lang=en,1243,0,162,1,"['uki', 'ukiapp', 'ukiappdownload']"
